inspection_id,name,address,results,last_inspection_date,risk,lat,long,yelp_id,yelp_name,yelp_address,yelp_rating,yelp_is_closed,yelp_review_count,yelp_category
114877,Tokyo Lunch Box,300 S Riverside Plz,Pass w/ Conditions,2012-01-04,Risk 1 (High),41.87797514,-87.63842217,tokyo-lunch-box-and-sake-bar-chicago,Tokyo Lunch Box & Sake Bar,300 South Riverside Plaza,3.0,False,3,Convenience Stores
250394,Fleming's Prime Steakhouse & Winebar,25 E Ohio St,Pass,2012-03-28,Risk 1 (High),41.89237877,-87.62698328,flemings-prime-steakhouse-and-wine-bar-chicago,Fleming's Prime Steakhouse & Wine Bar,25 E Ohio St,4.0,False,219,Steakhouses
470981,Subway,6067 N Lincoln Ave,Pass w/ Conditions,2011-05-10,Risk 1 (High),41.99212801,-87.70998356,subway-chicago-184,Subway,6067 N Lincoln Ave,2.5,False,3,Sandwiches
343429,New Line,201 N Clinton St,Fail,2011-03-29,Risk 1 (High),41.88575261,-87.64116458,new-line-tavern-chicago,New Line Tavern,201 N Clinton St,3.0,False,106,Bars
543311,Sistah's,2239 W 95th St,Pass,2011-10-28,Risk 1 (High),41.7208769,-87.67879012,sistahs-vegan-restaurant-chicago,Sistah's Vegan Restaurant,2239 W 95th St,4.0,False,17,Vegan
659506,Taste Bud Banquet Hall & Restaurant,4422 W Madison St,Fail,2011-12-05,Risk 1 (High),41.88070919,-87.73643718,klas-restaurant-cicero,Klas Restaurant,5734 W Cermak Rd,4.0,False,35,Modern European
547835,Catherine's Place,4203 W Cermak Rd,Fail,2011-11-22,Risk 1 (High),41.85136621,-87.72976632,canine-crews-chicago,Canine Crews,1616 N Washtenaw Ave,4.5,False,56,Pet Boarding/Pet Sitting
176606,Chen's,3506 N Clark St,Fail,2011-10-11,Risk 1 (High),41.94574252,-87.65551181,chens-chicago,Chens,3506 N Clark St,3.5,False,261,Chinese
453312,Millennium Knickerbocker Hotel-nix,163 E Walton St,Pass,2011-08-08,Risk 1 (High),41.89991467,-87.62305951,millennium-knickerbocker-hotel-chicago,Millennium Knickerbocker Hotel,163 E Walton St,3.5,False,89,Hotels
158540,Nicky's Restaurant,7829 S Western Ave,Pass,2011-04-25,Risk 1 (High),41.75104964,-87.68272735,nickys-restaurant-chicago,Nicky's Restaurant,7829 S Western Avenue,2.0,False,1,NULL
491798,Tacos De Luna,2255 W Taylor St,Pass,2012-02-14,Risk 1 (High),41.86890481,-87.6834333,tacos-de-luna-chicago,Tacos de Luna,2255 W Taylor St,4.0,False,20,Mexican
353222,Dunkin Donuts,5949 W Higgins Ave,Pass,2011-04-19,Risk 2 (Medium),41.97293449,-87.77778665,dunkin-donuts-and-baskin-and-robins-chicago,Dunkin Donuts & Baskin & Robins,5205 N Nagle Avenue,3.5,False,6,NULL
363473,Taqueria Los Comales,3141 W 26th St,Pass,2012-01-30,Risk 1 (High),41.84441606,-87.70421001,taqueria-los-comales-chicago,Taqueria Los Comales,3141 W 26th St,4.0,False,32,Mexican
114292,Lalo's Mexican Restaurant,500 N La Salle Dr,Pass,2010-01-21,Risk 1 (High),41.89084146,-87.63270628,lalos-mexican-restaurant-chicago-2,Lalo's Mexican Restaurant,733 W Maxwell St,2.5,False,54,Mexican
284858,White Castle,7912 S Pulaski Rd,Pass,2011-12-01,Risk 2 (Medium),41.7490144,-87.72204098,white-castle-system-chicago-5,White Castle System,7900 S Pulaski Rd,4.0,False,1,Fast Food
52243,Popeye's,1600 W Irving Park Rd,Pass w/ Conditions,2011-05-05,Risk 1 (High),41.9543993,-87.66911287,popeyes-famous-fried-chicken-chicago-17,Popeye's Famous Fried Chicken,1600 W Irving Park Rd,3.5,False,30,Fast Food
413492,Seven On State Street.,111 N State St,Pass,2011-07-26,Risk 1 (High),41.88347312,-87.62772975,seven-on-state-chicago,Seven On State,111 N State St,4.0,False,57,Sandwiches
419223,Grealy's Pub & Grill,5001 W Lawrence Ave,Pass,2010-10-06,Risk 1 (High),41.9678572,-87.75268519,grealys-pub-and-grill-chicago-2,Grealy's Pub and Grill,5001 W Lawrence Ave,4.5,True,15,Pubs
664353,Cravin' Chicago Wings,5750 N California Ave,Fail,2012-01-25,Risk 1 (High),41.98647594,-87.69941539,cravin-chicago-wings-chicago,Cravin' Chicago Wings,5750 N California,4.0,True,66,Chicken Wings
413518,John's Gar Hot Dogs,2658 W 47th St,Pass,2011-09-27,Risk 2 (Medium),41.80843126,-87.69170585,chicago-bulls-chicago,Chicago Bulls,1901 W Madison,4.5,False,31,Professional Sports Teams
60492,Crazy Pizza,2809 W 55th St,Pass,2010-05-11,Risk 1 (High),41.79357367,-87.69422154,chuchis-pizza-chicago,Chuchi's Pizza,2809 W. 55th St,4.0,False,4,Chicken Wings
517541,Jimmy John's,2206 N Clybourn Ave,Pass w/ Conditions,2012-05-21,Risk 2 (Medium),41.92172346,-87.66476304,jimmy-johns-chicago-19,Jimmy Johns,2208 N Clybourn Avenue,2.5,False,16,Delis
120544,Jamba Juice,1322 S Halsted St,Pass,2010-08-04,Risk 2 (Medium),41.86481082,-87.64699486,jamba-juice-chicago-4,Jamba Juice,1322 S Halsted St,3.5,False,24,Juice Bars & Smoothies
491333,Starlite Cafe,4821 W Armitage Ave,Fail,2012-04-13,Risk 1 (High),41.91681503,-87.7470576,adler-planetarium-chicago,Adler Planetarium,1300 S Lake Shore Dr,3.5,False,193,Museums
285263,Reggie's Bar & Grill,2105 S State St,Fail,2012-05-11,Risk 1 (High),41.85406377,-87.62696054,reggies-music-joint-chicago,Reggie's Music Joint,2105 S State St,4.0,False,127,Music & DVDs
491318,White Castle,2356 W Roosevelt Rd,Pass,2011-01-21,Risk 2 (Medium),41.86672491,-87.68584255,white-castle-chicago-3,White Castle,2348 W Roosevelt Rd,3.5,False,10,Burgers
614278,Cellars Market,141 W Jackson Blvd,Pass,2011-06-10,Risk 1 (High),41.87802566,-87.63206229,cellars-market-chicago,Cellars Market,141 W Jackson Blvd,4.0,False,34,American (Traditional)
569520,Banquets/meeting Rooms,401 N Wabash Ave,Pass,2012-05-17,Risk 1 (High),41.88928401,-87.62654855,hotel-sax-chicago-chicago-4,Hotel Sax Chicago,333 N Dearborn,3.5,False,114,Hotels
250775,Forever Thai,3900 N Lincoln Ave,Pass,2010-06-10,Risk 1 (High),41.95234331,-87.67765677,forever-thai-chicago,Forever Thai,3900 N Lincoln Ave,3.5,True,53,Thai
579593,Craves Cafe,4431 N Milwaukee Ave,Pass,2011-03-09,Risk 1 (High),41.96155384,-87.7550994,craves-cafe-chicago-2,Craves Cafe,4431 N Milwaukee,4.5,True,21,Sandwiches
60395,Dunkin Donuts,4701 S Kedzie Ave,Fail,2012-03-20,Risk 2 (Medium),41.80805427,-87.70382554,dunkin-donuts-chicago-61,Dunkin Donuts,4453 S Archer Ave.,4.0,False,5,Donuts
579672,Wasabi,2539 N Milwaukee Ave,Fail,2011-03-18,Risk 1 (High),41.92756108,-87.70470876,wasabi-chicago,Wasabi,2539 N Milwaukee Ave,4.0,False,135,Japanese
250326,Rusticos Grill,2515 N California Ave,Fail,2010-05-26,Risk 1 (High),41.92710373,-87.69733089,buona-terra-chicago,Buona Terra,2535 N California Ave,4.0,False,391,Italian
521421,Smokey Bears,3312-3314 W Foster Ave,Pass,2011-05-09,Risk 1 (High),41.97582182,-87.71172941,smokey-bears-bbq-house-chicago,Smokey Bears BBQ House,3312 W Foster Ave,3.5,True,108,Barbeque
114335,Singha Thai Restaurant,340 N Clark St,Pass,2010-02-16,Risk 1 (High),41.88852671,-87.63119137,star-of-siam-chicago,Star of Siam,11 E Illinois St,3.5,False,353,Thai
537541,De Arco's Pizza,2832 E 87th St,Pass w/ Conditions,2011-08-10,Risk 1 (High),41.73744679,-87.55503912,de-arcos-pizza-chicago-2,De Arcos Pizza,2832 E 87th St,5.0,False,1,Pizza
112367,Taco Fresco,218 S Clark St,Pass,2010-11-12,Risk 1 (High),41.87881482,-87.63095049,taco-fresco-chicago-2,Taco Fresco,218 S Clark St,3.0,True,26,Mexican
413776,Subway,7852 S Cottage Grove Ave,Pass,2011-08-04,Risk 1 (High),41.75154486,-87.60535958,subway-chicago-121,Subway,2102 E 71st St,3.0,False,2,Sandwiches
197249,Corner Bakery Cafe,56 W Randolph St,Pass,2012-06-08,Risk 1 (High),41.88459084,-87.62999749,corner-bakery-cafe-chicago-11,Corner Bakery Cafe,Goodman Theatre,3.5,False,28,Breakfast & Brunch
1214491,Delish Diner,2018 W Division Ave,Pass,2012-03-13,Risk 1 (High),41.90328631,-87.67806567,delish-diner-chicago,Delish Diner,2018 W Division St,3.5,False,79,Diners
409247,Roma Pizza&pasta,105 W Madison St,Pass w/ Conditions,2010-08-25,Risk 1 (High),41.88186603,-87.63106647,roma-pizza-chicago,Roma Pizza,105 W Madison St,2.5,False,9,Pizza
401365,Starbucks,21 S Clark St,Pass w/ Conditions,2011-12-09,Risk 2 (Medium),41.88143431,-87.63072038,starbucks-chicago-109,Starbucks,105 W Adams St,4.5,False,17,Coffee & Tea
409234,Green Apple Cafe & Juice Bar,200 E Randolph St,Pass,2011-07-25,Risk 1 (High),41.88463208,-87.62224799,hannahs-bretzel-chicago,Hannah's Bretzel,233 N Michigan Ave,4.0,False,161,Sandwiches
569670,Grami,160 E Grand Ave,Fail,2011-11-02,Risk 1 (High),41.89186605,-87.62294533,grami-chicago,Grami,160 E Grand,3.0,False,52,Breakfast & Brunch
409265,Marquette Inn,60 W Adams St,Pass w/ Conditions,2011-09-02,Risk 1 (High),41.87953523,-87.63002421,marquette-inn-restaurant-chicago-2,Marquette Inn Restaurant,60 W Adams St,3.0,False,42,American (Traditional)
585558,S' Paisans Pizza & Grill,704 W 47th St,Pass,2011-12-01,Risk 1 (High),41.80901096,-87.64336385,j-p-graziano-grocery-co-chicago,J.P. Graziano Grocery Co.,901 W Randolph St,4.5,False,168,Grocery
88642,Subway,6352 N Milwaukee Ave,Fail,2012-04-02,Risk 1 (High),41.99644718,-87.78720723,subway-chicago-74,Subway,6352 N Milwaukee Avenue,3.0,False,1,Restaurants
596407,Kfc,6732 N Western Ave,Pass w/ Conditions,2011-08-24,Risk 1 (High),42.00419503,-87.69019677,kfc-chicago-14,Kfc,6732 N Western Ave,3.0,False,1,NULL
343424,Catalyst Ranch,656 W Randolph St,Fail,2011-11-21,Risk 1 (High),41.88452928,-87.64494525,catalyst-ranch-chicago,Catalyst Ranch,656 W Randolph St,5.0,False,34,Venues & Event Spaces
659365,Dunkin Donuts,3910 S Archer Ave,Pass,2011-11-17,Risk 2 (Medium),41.82270063,-87.69043573,dunkin-donuts-chicago-126,Dunkin' Donuts,2356 W Cermak Rd,3.5,False,3,Donuts
680151,Cafe 57,1520 E 57th St,Pass w/ Conditions,2012-03-16,Risk 2 (Medium),41.79165569,-87.58797399,café-57-chicago-2,Café 57,1520 E 57th St,4.5,False,40,Coffee & Tea
154320,Tilli's Restaurant,1952 N Halsted St,Fail,2010-03-25,Risk 1 (High),41.91748844,-87.64862679,marquee-lounge-chicago,Marquee Lounge,1973 N Halsted,4.0,False,45,Lounges
409484,Johnny Rockets,30 N La Salle St,Pass,2012-03-26,Risk 1 (High),41.88269467,-87.63253143,johnny-rockets-chicago-5,Johnny Rockets,30 N LaSalle St,1.5,False,5,Burgers
114413,The Shamrock Club,210 W Kinzie St,Pass,2010-04-12,Risk 2 (Medium),41.88927036,-87.63450599,shamrock-club-chicago,Shamrock Club,210 W Kinzie St,3.5,False,46,Bars
614692,Einstein Bros,5318 N Clark St,Fail,2012-01-13,Risk 2 (Medium),41.97868454,-87.66846673,einstein-bros-chicago-4,Einstein Bros,5318 N Clark St,2.5,False,30,Bagels
419845,Easy Bar,1944 W Division St,Pass,2010-10-22,Risk 2 (Medium),41.90331076,-87.6766517,easy-bar-chicago,Easy Bar,1944 W Division St,3.5,False,118,Lounges
401390,Zapatista,1307 S Wabash Ave,Pass,2012-05-11,Risk 1 (High),41.86551745,-87.62564806,zapatista-chicago,Zapatista,1307 S Wabash Ave,3.5,False,509,Mexican
284715,Friends Sushi,710 N Rush St,Pass,2011-07-13,Risk 1 (High),41.89532082,-87.6256201,friends-sushi-chicago,Friends Sushi,710 N Rush St,4.0,False,396,Sushi Bars
120678,Yummy Thai,1418 W Taylor St,Pass,2011-09-19,Risk 1 (High),41.86943667,-87.66247602,yummy-thai-chicago,Yummy Thai,1418 W Taylor St,3.5,False,113,Thai
70288,Sami Swoi,3550 N Austin Ave,Pass,2011-04-06,Risk 1 (High),41.94548695,-87.77663733,sami-swoi-chicago,Sami Swoi,3550 N Austin Ave,3.5,False,7,Polish
1229218,Agami Japanese Restaurant,4706-4712 N Broadway  St,Fail,2012-06-05,Risk 1 (High),41.96735088,-87.65888549,agami-chicago,Agami,4712 N Broadway,4.0,False,208,Sushi Bars
70422,Ambassador,7050 W Belmont Ave,Pass w/ Conditions,2011-09-19,Risk 1 (High),41.93815885,-87.80315796,ambassador-chicago-2,Ambassador,1300 N. State Parkway,4.0,False,1,Hotels
164320,Ken's,10522 S Western Ave,Pass,2011-03-04,Risk 1 (High),41.70201547,-87.68162963,kens-restaurant-chicago,Ken's Restaurant,10522 S Western Ave,3.0,False,10,American (Traditional)
491573,Hellas Gyros,1133 W Bryn Mawr Ave,Pass,2012-04-24,Risk 1 (High),41.98352468,-87.65939689,hellas-gyros-chicago,Hellas Gyros,1133 W Bryn Mawr Ave,4.0,False,62,Greek
470228,Best Steakhouse,4570 N Broadway St,Pass,2012-02-21,Risk 1 (High),41.96527014,-87.65755429,the-best-steak-house-chicago,The Best Steak House,4570 N Broadway St,3.0,False,12,Steakhouses
277992,Wicker Park Seafood And Sushi Bar,11601 W Touhy Ave,Pass,2012-01-10,Risk 1 (High),42.0085364,-87.91442844,wicker-park-seafood-and-sushi-bar-chicago,Wicker Park Seafood & Sushi Bar,Chicago O'Hare International Airport - Terminal 2,3.5,False,39,Sushi Bars
459267,Little Joe's Circle Lounge,1041 W Taylor St,Pass,2010-11-16,Risk 2 (Medium),41.86937118,-87.65278082,little-joes-circle-lounge-chicago-2,Little Joe's Circle Lounge,1041 W Taylor St,3.5,False,15,Italian
531501,Maravillas Restaurant,5506 S Lake Park Ave,Pass,2011-08-16,Risk 1 (High),41.79493407,-87.58773626,maravillas-restaurant-chicago,Maravillas Restaurant,5211 S Harper Ave,3.5,False,46,Mexican
604264,Jimmy Mack's,5581 N Northwest Hwy,Pass,2011-06-15,Risk 2 (Medium),41.98256422,-87.78137789,jimmy-mack-bar-chicago,Jimmy Mack Bar,5581 N Northwest Hwy,2.5,False,4,Dive Bars
114667,Latin School,45 W North Blvd,Pass,2011-06-13,Risk 1 (High),41.91108515,-87.6306321,the-latin-school-of-chicago-chicago,The Latin School of Chicago,59 W North Blvd,5.0,False,7,Elementary Schools
276985,Mystic Celt,3443 N Southport Ave,Pass w/ Conditions,2011-06-13,Risk 1 (High),41.94469544,-87.66380543,mystic-celt-chicago,Mystic Celt,3443 N Southport Ave,3.5,False,266,Pubs
565388,Al's Beef,601 W Adams St,Pass,2011-06-09,Risk 1 (High),41.87916362,-87.64264996,als-italian-beef-chicago,Al's Italian Beef,601 W Adams St,3.0,False,52,Fast Food
413836,Mancini's,13508 S Brandon Ave,Fail,2010-09-23,Risk 1 (High),41.64969509,-87.54607565,mancinis-oak-park,Mancini's,1111 Lake St,4.0,False,80,Italian
234188,Yolk,745 N Wells St,Pass,2012-03-28,Risk 1 (High),41.89613188,-87.63404147,yolk-chicago-2,Yolk,747 N Wells,4.0,False,457,Breakfast & Brunch
1196242,El Tipico Mexican Grill,1905-1907 W Foster Ave,Fail,2012-03-08,Risk 1 (High),41.97596207,-87.67664451,el-tipico-mexican-grill-chicago,El Tipico Mexican Grill,1905 W Foster Ave,3.5,False,22,Mexican
579608,,3500 S Halsted St,Pass,2011-03-09,Risk 1 (High),41.83069534,-87.64625092,outer-focus-photos-chicago,Outer Focus Photos,S Halsted St & 35th St,5.0,False,10,Photographers
63307,Extreme Cream Ice Cream,3808 W 26th St,Pass w/ Conditions,2010-03-22,Risk 2 (Medium),41.84442156,-87.72010367,sams-club-cicero,Sam's Club,2601 S Cicero Ave,4.0,False,9,Department Stores
413701,Birrieria Estilo Jalisco,2230 N Western Ave,Pass,2012-02-10,Risk 1 (High),41.92247228,-87.68771381,birrieria-estilo-jalisco-chicago,Birrieria Estilo Jalisco,2230 N Western Ave,4.0,False,7,Latin American
660129,Dunkin Donuts / Baskin Robbins,3347 W North Ave,Pass,2012-01-24,Risk 2 (Medium),41.90995065,-87.71124469,dunkin-donuts-baskin-robbins-chicago-18,Dunkin Donuts / Baskin Robbins,3347 W North Ave,2.0,False,4,Coffee & Tea
417262,Sharks Fish & Chicken,5048 S Cottage Grove Ave,Pass,2010-11-03,Risk 2 (Medium),41.80261124,-87.60656466,sharks-fish-and-chicken-chicago-18,Shark's Fish & Chicken,447 E 63rd St,3.0,False,2,Fast Food
277425,Golden Wok Corporation,5731 N Central Ave,Pass w/ Conditions,2011-11-08,Risk 1 (High),41.98580965,-87.76813467,super-h-mart-niles,Super H Mart,801 Civic Center Dr,4.5,False,245,Grocery
176976,Batter's Eye Suite,1060 W Addison St,Pass,2012-05-09,Risk 2 (Medium),41.94731749,-87.65641795,wrigley-field-chicago,Wrigley Field,1060 W Addison St,4.5,False,704,Stadiums & Arenas
414193,La Isla Pequena,3755 W Armitage Ave,Pass,2011-02-01,Risk 1 (High),41.91711739,-87.72144502,la-isla-pequena-chicago,La Isla Pequena,4107 W North Ave,3.0,False,1,Latin American
409309,West Tower Kitchen,151 E Wacker Dr,Pass,2012-05-30,Risk 1 (High),41.88799989,-87.62256513,hard-rock-hotel-chicago,Hard Rock Hotel,230 N Michigan Ave,3.5,False,136,Hotels
659523,Alinea Restaurant,1723 N Halsted St,Fail,2011-11-30,Risk 1 (High),41.91348383,-87.64820624,alinea-chicago,Alinea,1723 N Halsted St,4.5,False,809,American (New)
539542,Subway,3329 N Milwaukee Ave,Pass,2011-12-01,Risk 1 (High),41.94170177,-87.72789069,subway-chicago-3,Subway,3025 N Pulaski Rd,5.0,False,2,Sandwiches
114420,Zocalo,358 W Ontario St,Pass w/ Conditions,2011-04-18,Risk 1 (High),41.89324648,-87.6378703,zocalo-restaurant-and-tequila-bar-chicago,Zocalo Restaurant & Tequila Bar,358 W Ontario St,3.5,False,500,Mexican
1196288,Cosina Grill,1706-1708 W Foster Ave,Pass,2012-05-04,Risk 1 (High),41.97624213,-87.67242685,cosina-grill-chicago,Cosina Grill,1706 W Foster Ave,4.0,False,95,Mexican
1184324,Paddy O Fegan's,204 N Halsted St,Pass,2012-05-17,Risk 1 (High),41.88583206,-87.6476263,paddy-o-fegans-chicago,Paddy O'Fegan's,204 N Halsted St,3.5,False,38,Irish
612622,Subway,2412 N Lincoln Ave,Fail,2012-02-06,Risk 1 (High),41.92568535,-87.64930844,subway-chicago-104,Subway,2412 N Lincoln Ave,4.5,False,3,Food
58440,Filichia Food & Imports,959 N Western Ave,Fail,2010-04-13,Risk 1 (High),41.89933654,-87.68678817,filichias-food-and-imports-chicago,Filichia's Food & Imports,959 N Western Ave,3.5,True,30,Delis
154679,Stone Wall Grill,2273 N Lincoln Ave,Pass,2011-01-06,Risk 1 (High),41.923574,-87.64593223,nookies-chicago,Nookies,1746 N Wells St,4.0,False,287,Breakfast & Brunch
413373,Aramark Corporation,101 E Erie St,Pass,2012-03-15,Risk 1 (High),41.89400969,-87.62536772,chicago-wolves-rosemont-3,Chicago Wolves,Allstate Arena,4.5,False,28,Professional Sports Teams
67901,P A Hot Dog Stand,5937 W Division St,Pass,2011-01-11,Risk 1 (High),41.90190333,-87.77437428,johnnies-beef-elmwood-park,Johnnie's Beef,7500 W North Ave,4.5,False,335,Sandwiches
343213,Subway,209 W Jackson Blvd,Pass,2011-11-29,Risk 1 (High),41.87800606,-87.63402203,subway-chicago-117,Subway,211 W Adams St,3.0,False,8,Sandwiches
229514,Auntie Anne's Pretzels,500 W Madison St,Fail,2012-03-07,Risk 2 (Medium),41.88199434,-87.63975868,auntie-annes-pretzels-chicago,Auntie Anne's Pretzels,845 N Michigan Ave,4.0,False,16,NULL
413694,Dunkin Donuts / Baskin Robbins,3801 W Belmont Ave,Pass,2012-02-16,Risk 2 (Medium),41.93904479,-87.72235158,dunkin-donuts-baskin-robbins-chicago-15,Dunkin' Donuts/Baskin-Robbins,3427 W Diversey Ave,4.0,False,2,Donuts
229220,Eurest Dining Services,227 W Monroe St,Pass,2011-07-12,Risk 1 (High),41.88053925,-87.63459246,eurest-dining-services-chicago-3,Eurest Dining Services,100 N Riverside Plz,2.0,False,1,Restaurants
401342,Buddy Guy's Legends,700 S Wabash Ave,Pass,2010-11-19,Risk 1 (High),41.87305962,-87.62611159,buddy-guys-legends-chicago,Buddy Guy's Legends,700 S Wabash Ave,4.0,False,148,Jazz & Blues
598523,Dunkin Donuts,1710 W 18th St,Pass,2011-12-15,Risk 2 (Medium),41.85785845,-87.66927556,baskin-robbins-and-dunkin-donuts-chicago,Baskin Robbins & Dunkin Donuts,1651 W Roosevelt Rd,4.0,False,1,Ice Cream & Frozen Yogurt
679587,Caravan,4810 N Broadway  St,Fail,2012-03-15,Risk 1 (High),41.96935748,-87.65982657,caravan-chicago,Caravan,4810 N Broadway,4.0,False,37,Persian/Iranian
614346,Nicola's Pizzeria,400 S Financial Pl,Pass,2011-07-19,Risk 2 (Medium),41.87679744,-87.63325591,nicolas-pizzeria-chicago,Nicola's Pizzeria,400 S Financial Pl,4.0,False,25,Pizza
598470,Burger King,2401 W Ogden Ave,Pass,2011-11-17,Risk 2 (Medium),41.86464673,-87.68600251,burger-king-chicago-5,Burger King,2401 W Ogden Ave,1.0,False,1,Fast Food
277167,Adesso,3332 N Broadway St,Pass w/ Conditions,2010-07-08,Risk 1 (High),41.94277375,-87.64465928,adesso-highland-park,Adesso,600 Central Ave,1.0,False,1,Home Decor
577427,Arden Restaurant,6207 S Kedzie Ave,Fail,2011-07-12,Risk 1 (High),41.7805799,-87.70303419,rezas-restaurant-chicago-2,Reza's Restaurant,432 W Ontario St,3.5,False,263,Middle Eastern
521799,San Chae Dol Sot Restaurant,3737 W Lawrence Ave,Pass w/ Conditions,2011-10-04,Risk 1 (High),41.96819486,-87.7222708,san-chae-dol-sot-restaurant-chicago,San Chae Dol Sot Restaurant,3737 W Lawrence Ave,4.0,True,17,Korean
205343,Greek Delight,700 E Grand Ave,Pass,2012-04-24,Risk 1 (High),41.89224916,-87.60951805,greek-delight-chicago,Greek Delight,700 E Grand Ave,2.5,False,8,Greek
60545,Mariscos El Kora,3016-3018 W 47th St,Pass,2011-03-23,Risk 1 (High),41.80829789,-87.69983243,mariscos-el-kora-restaurant-chicago,Mariscos El Kora Restaurant,3018 W 47th St,3.5,False,2,Seafood
549249,Dominos Pizza,5016 S Pulaski Rd,Pass,2011-03-04,Risk 2 (Medium),41.80178684,-87.72355455,dominos-pizza-chicago-22,Domino's Pizza,1234 S Canal St,4.0,False,17,Pizza
251287,Rocky Mountain Chocolate Factory,11601 W Touhy Ave,Pass,2011-07-18,Risk 2 (Medium),42.0085364,-87.91442844,rocky-mountain-chocolate-factory-park-ridge,Rocky Mountain Chocolate Factory,31 S NW Hwy,5.0,False,5,Desserts
634422,Hooks Fish & Chicken,4024 W Roosevelt Rd,Pass,2011-08-29,Risk 2 (Medium),41.86626841,-87.72611133,captain-hooks-fish-and-chicken-chicago-6,Captain Hooks Fish and Chicken,3948 W Cermak Rd,3.0,False,1,Chicken Wings
634777,Aramark Educational Services,1125 W Loyola Ave,Pass,2011-09-29,Risk 1 (High),42.00143764,-87.65962246,bread-basket-chicago,Bread Basket,4725 W Belmont Ave,3.5,False,27,Sandwiches
673302,Leona's Pizzeria,1236 E 53rd St,Pass w/ Conditions,2012-02-03,Risk 1 (High),41.79958201,-87.59510894,leonas-pizzeria-chicago-3,Leona's Pizzeria,1936 W Augusta Blvd,3.0,False,1,Pizza
397262,Tuscany Cafe,11601 W Touhy Ave,Pass,2012-03-14,Risk 1 (High),42.0085364,-87.91442844,stefanis-tuscany-café-chicago-3,Stefani's Tuscany Café,O'Hare International Airport,3.0,False,32,Italian
679675,Big & Little's,860 N Orleans St,Pass,2012-03-06,Risk 1 (High),41.89826881,-87.63738319,big-and-littles-chicago,BIG & little's,860 N Orleans,4.0,False,398,Fast Food
284692,Thai Classic Restaurant,3332 N Clark St,Pass w/ Conditions,2010-08-23,Risk 1 (High),41.94253238,-87.65293398,thai-classic-restaurant-chicago,Thai Classic Restaurant,3332 N Clark St,4.0,False,286,Thai
233789,Caoba,1619 N Damen Ave,Pass,2012-05-15,Risk 1 (High),41.91103747,-87.67732921,caoba-chicago,Caoba,1619 N Damen Ave,3.0,True,102,Mexican
409472,Arby's,100 W Randolph St,Pass,2010-12-21,Risk 2 (Medium),41.88458627,-87.63101045,arbys-chicago-4,Arby's,5 N. Wells St,4.5,False,2,Fast Food
361226,Thai Aree House,3592 N Milwaukee Ave,Pass,2012-04-03,Risk 1 (High),41.94602898,-87.73546639,thai-aree-house-chicago,Thai Aree House,3592 N Milwaukee Ave,4.5,False,52,Thai
575229,Mista Piza,134 N La Salle St,Pass,2011-10-18,Risk 1 (High),41.88411127,-87.63257639,great-lake-chicago,Great Lake,1477 W Balmoral Ave,3.5,False,273,Grocery
413698,The Park Grill,11-35 N Michigan Ave,Pass,2010-09-20,Risk 1 (High),41.88238074,-87.62422863,park-grill-chicago,Park Grill,11 N Michigan Ave,3.5,False,302,American (New)
491814,Subway,3538 E 118th St,Pass,2012-02-03,Risk 1 (High),41.68105388,-87.53738914,subway-whiting,Subway,1451 Indianapolis Blvd,4.0,False,1,NULL
581017,Anna Held Fountain Cafe,5557 N Sheridan Rd,Pass,2011-05-19,Risk 2 (Medium),41.98347291,-87.65503287,anna-held-flower-shop-chicago,Anna Held Flower Shop,5557 N Sheridan Rd,4.5,False,23,Florists
1214271,Edwardo's Natural Pizza,2662 N Halsted St,Pass w/ Conditions,2012-03-02,Risk 1 (High),41.93080351,-87.64909406,edwardos-natural-pizza-chicago,Edwardo's Natural Pizza,2662 N Halsted St,4.0,False,68,Pizza
176982,The Cub House,1060 W Addison St,Pass w/ Conditions,2012-05-09,Risk 2 (Medium),41.94731749,-87.65641795,wrigley-field-chicago,Wrigley Field,1060 W Addison St,4.5,False,706,Stadiums & Arenas
176458,Sony Submarine,5124 W Chicago Ave,Pass,2010-03-02,Risk 2 (Medium),41.89506187,-87.75431855,sony-submarine-inc-chicago,Sony Submarine Inc,5124 W Chicago Ave,2.0,False,1,Sandwiches
289300,Pepe Taco,11652 S Western Ave,Pass w/ Conditions,2011-08-12,Risk 1 (High),41.68109249,-87.68096792,pepes-mexican-restaurants-chicago-13,Pepe's Mexican Restaurants,11652 S Western Ave,2.0,False,3,Mexican
567399,Brian's Juice Bar & Deli.,80 E Lake St,Pass,2011-05-18,Risk 1 (High),41.88584721,-87.62509486,brians-juice-bar-and-deli-chicago,Brian's Juice Bar & Deli,80 E Lake St,3.5,False,52,Greek
491542,Thorek Memorial Hospital,850 W Irving Park Rd,Fail,2011-02-03,Risk 1 (High),41.95464083,-87.65156901,thorek-memorial-hospital-chicago,Thorek Memorial Hospital,850 W Irving Park Rd,2.0,False,18,Hospitals
679462,Chicago's Legal Cafe,1338 W Madison St,Pass,2012-03-09,Risk 2 (Medium),41.88166048,-87.66115612,chicagos-legal-cafe-chicago-3,Chicago's Legal Cafe,1338 W Madison St,4.0,False,12,Lawyers
343206,Philly's Best,769 W Jackson Blvd,Fail,2012-04-11,Risk 1 (High),41.87784358,-87.64678183,phillys-best-chicago-5,Philly's Best,769 W Jackson Blvd,4.0,False,84,American (Traditional)
